2022-03-05 13:28,26.1,52.3,4.27,14.3,0.0889,1494
2022-03-05 13:32,26.1,52.1,4.48,14.1,0.1,1494
2022-03-05 13:36,25.6,51.9,4.52,13.9,0.0778,1495
2022-03-05 13:40,25,51.9,4.64,13.9,0.0926,1496
2022-03-05 13:44,26.1,53.3,4.32,14.6,0.111,1493
2022-03-05 13:48,26.1,52.3,4.56,14.3,0.1,1494
2022-03-05 13:52,27.7,54.7,4.66,15.3,0.0963,1488
2022-03-05 13:56,27.6,55.4,4.67,15.7,0.0926,1487
2022-03-05 14:00,27.2,55.2,4.92,15.6,0.0963,1487
2022-03-05 14:04,26.8,54.9,4.94,15.5,0.0963,1488
2022-03-05 14:08,30.2,551,3.55,18.9,0.0777,935
2022-03-05 14:12,29.5,755,2.94,18.5,0.0852,708
2022-03-05 14:16,25.5,1065,1.47,16.1,0.0963,116
2022-03-05 14:20,24.4,193,4.55,13.4,0.0815,1329
2022-03-05 14:24,24.6,49.9,4.24,13.1,0.0852,1500
2022-03-05 14:28,24.7,49.6,4.4,13.4,0.0926,1499
2022-03-05 14:32,24.7,49.7,4.71,13.6,0.0889,1499
2022-03-05 14:36,25.5,51.3,4.98,14.3,0.0815,1495
2022-03-05 14:40,26.4,53,5.08,14.9,0.1,1491
2022-03-05 14:44,26.8,53.7,4.49,15.3,0.0963,1490
2022-03-05 14:48,27,53.6,4.43,15.5,0.0963,1489
2022-03-05 14:52,26.8,53.1,4.89,15.1,0.53,1490
2022-03-05 14:56,26.5,53.4,4.82,15.1,0.115,1491
2022-03-05 15:00,26.6,53.3,4.19,15.2,0.1,1491
2022-03-05 15:04,26.6,53.1,4.07,15.1,0.0926,1492
2022-03-05 15:08,28.4,557,3.51,17.9,0.0963,918
2022-03-05 15:12,28.8,945,2.73,18.4,0.0852,458
2022-03-05 15:16,26.8,1046,2.18,15.5,0.0741,236
2022-03-05 15:20,25.4,121,4.96,13.9,0.0963,1425
2022-03-05 15:24,25.2,50.7,4.51,13.9,0.0963,1497
